时间 t (s),浮子位移 x1 (m),振子位移 x2 (m),浮子速度 v1 (m/s),振子速度 v2 (m/s),浮子角位移 θ1,振子角位移 θ2,浮子角速度 w1,振子角速度 w2
120.2,0.10594856721575345,0.10387265717407508,0.9380587220579141,1.0293554119553232,-0.015108547,-0.015410871,-0.062950276,-0.064224445
120.4,0.283707631893218,0.29965289522450755,0.8220801934610008,0.9092257861134029,-0.026483528,-0.027026951,-0.049664257,-0.050771608
120.60000000000001,0.4283757090240437,0.46047905832509267,0.6104042461931136,0.683253789169043,-0.034582216,-0.035315727,-0.030519811,-0.031285375
120.80000000000001,0.5231161331977153,0.5676339642619527,0.3277100922106027,0.37778777777390316,-0.038451821,-0.03929168,-0.007793734,-0.008072447
121,0.5569111641051158,0.6086559361177614,0.006936770248206055,0.028420629628481187,-0.037638059,-0.038478245,0.015854326749025777,0.016133607943625176
121.2,0.525842783811982,0.5787874189904392,-0.314554981,-0.324156236,-0.03223201,-0.032962151,0.03768077981938807,0.03848817907273333
121.4,0.4335463952594975,0.4815261683930214,-0.599333239,-0.638891542,-0.022857001,-0.023382905,0.055154735244721045,0.05636113194357444
121.60000000000001,0.2907851015443619,0.328215307709781,-0.814252274,-0.879152711,-0.010598341,-0.01085913,0.06622925176401577,0.06763815645118093
121.80000000000001,0.11419452587939587,0.1367203218843591,-0.934308882,-1.016988561,0.0031169971035784373,0.0031403188496658065,0.06956764855731656,0.07096544138971576
122,-0.075655567,-0.070652702,-0.945550478,-1.036379312,0.016679843903505687,0.016965891100978264,0.0647048994175367,0.06590840861891394
122.2,-0.256656993,-0.269754964,-0.846695381,-0.935097996,0.028482224378862636,0.02897870895307138,0.05212213736812792,0.05300786687923339
122.4,-0.407737064,-0.437406607,-0.649278257,-0.724965117,0.037105384842547565,0.037741784284176204,0.03321577324269732,0.03372428536760791
122.60000000000001,-0.511311372,-0.554094637,-0.376304435,-0.4304684,0.04149026343806633,0.042189669877391305,0.010153102717734412,0.01027630487906647
122.80000000000001,-0.555329918,-0.606243408,-0.05956887,-0.085910131,0.041068444628155884,0.04175549050083574,-0.014375543,-0.01461748
123,-0.534678487,-0.587793445,0.2640463600926951,0.2685879484643485,0.035835278892608166,0.036440180611255715,-0.037481005,-0.038054405
123.2,-0.451772515,-0.500905164,0.5568658621296604,0.5917554574258961,0.02635416084374702,0.02681445680469552,-0.056431534,-0.057296865
123.4,-0.316274448,-0.355705771,0.7848061138268168,0.8459767980301014,0.013690386171372401,0.013952653107819301,-0.068992365,-0.070096708
123.60000000000001,-0.143967719,-0.169108941,0.9213414164406584,1.0016685049641678,-0.000717078,-0.000693301,-0.073699514,-0.074964001
123.80000000000001,0.04508152589568559,0.03715505762422154,0.950590095041722,1.040720503235445,-0.015228804,-0.015464543,-0.070030938,-0.071338467
124,0.22886076569465258,0.23906949380306158,0.8691609463095561,0.9586022047194636,-0.028200168,-0.028688967,-0.058453946,-0.059648425
124.2,0.38597365025107455,0.4131269412807345,0.6865463842129829,0.7648875327642783,-0.0381735,-0.038875235,-0.040348374,-0.041253963
124.4,0.49813058431759144,0.539065618195218,0.4240157210893156,0.48213947068661744,-0.044043908,-0.044884109,-0.017824576,-0.018280613
124.60000000000001,0.5522772413646733,0.6022273665918559,0.11213889765219141,0.14328152341503764,-0.045180671,-0.046058114,0.0065331140809356605,0.0066259479993818985
124.80000000000001,0.5421137343108108,0.5952633443370912,-0.212772725,-0.212234253,-0.04149296,-0.042295718,0.029960442107639877,0.0306063852843482
125,0.4688274110666023,0.5189888684259149,-0.512892965,-0.543019455,-0.033435669,-0.034061394,0.049813707899928526,0.050913559967796646
125.2,0.3409541827440051,0.38228802255900174,-0.75328356,-0.810566638,-0.021956629,-0.022331588,0.06385141682798245,0.06522464959658018
125.4,0.17338453747330354,0.20107913578074216,-0.905960531,-0.983731151,-0.008391132,-0.00848194,0.07047665357289727,0.0719090831408139
125.60000000000001,-0.014369931,-0.003538404,-0.953151091,-1.042355776,0.005686576800695289,0.005871269168413213,0.06892155933075368,0.07021471990332086
125.80000000000001,-0.200448153,-0.207740443,-0.889362511,-0.979616891,0.01864104231970088,0.019057799506644376,0.059351436986475305,0.06036025335493449
126,-0.363184239,-0.387751324,-0.722021006,-0.802818879,0.028964468474005772,0.029547372789003493,0.04286914499158752,0.043513690172158594
126.2,-0.483629738,-0.522611639,-0.470608202,-0.532543444,0.03545531672495611,0.036128406509394084,0.021406860387680516,0.021664243767378997
126.4,-0.547759649,-0.596618235,-0.164393311,-0.200255175,0.037364161389538214,0.038050955142857966,-0.002490712,-0.002606924
126.60000000000001,-0.548105256,-0.601152404,0.16097315929278827,0.15536087572491364,0.03448702721730524,0.03511568100149102,-0.025969766,-0.026429062
126.80000000000001,-0.484623993,-0.535683635,0.46760909756460917,0.49290170218515444,0.02719249475402239,0.02769812665697618,-0.046218486,-0.046982474
127,-0.36470484,-0.407831895,0.7198106523974789,0.7730656694988265,0.016377888593848415,0.016704079190369734,-0.060816799,-0.061837907
127.2,-0.202308625,-0.23248107,0.8882085097821523,0.9632281817684012,0.0033597553666577977,0.003461554726133678,-0.068035824,-0.069244403
127.4,-0.016343116,-0.030046748,0.9531880301505274,1.041239999747036,-0.010286858,-0.010437199,-0.067044501,-0.068336543
127.60000000000001,0.17153787451440164,0.17590017224963703,0.9071735719060261,0.998007275517637,-0.022918867,-0.023324246,-0.05799755,-0.059228758
127.80000000000001,0.3394554357203742,0.36137751574981414,0.7555122656027774,0.8385517164637257,-0.033020516,-0.033651779,-0.041997031,-0.042995139
128,0.46785309979553236,0.5047841154212445,0.5158529235810184,0.5814286886251746,-0.039379379,-0.040172645,-0.020940849,-0.021537003
128.20000000000002,0.5417741338121741,0.5894153562872442,0.21609350649152986,0.2565676155563684,-0.04122303,-0.042084454,0.0027135621792517923,0.002642238901702911
128.4,0.5526038776900892,0.6054088537121455,-0.108865769,-0.098210173,-0.03830286,-0.039122247,0.026235349062200142,0.026724379710348134
128.6,0.49907379479567116,0.5508938907707155,-0.421184966,-0.441593603,-0.030918664,-0.031589025,0.046921264290069944,0.04790271459482014
128.8,0.3874103242823917,0.4322105845069596,-0.684490138,-0.733591508,-0.019883744,-0.020321254,0.06238568678523552,0.063700391155534
129,0.23061103555605467,0.26317296331985873,-0.868108924,-0.940189964,-0.006434991,-0.006593558,0.07081734570923712,0.0722557715578587
129.20000000000002,0.04693221298119217,0.06346157481137851,-0.950643501,-1.037314219,0.007903481642285558,0.008027396928783001,0.07118407332723291,0.07253835051672636
129.4,-0.142236432,-0.143667394,-0.922464923,-1.013633992,0.021490761467138242,0.02186292917473682,0.06336472470504134,0.06447075060794889
129.6,-0.314862194,-0.334089886,-0.786836148,-0.871886629,0.03275681377887944,0.0333164879789046,0.04818666541058311,0.048944666953021625
129.8,-0.450835345,-0.485623441,-0.559535568,-0.628560536,0.04038685294709121,0.04105970214616791,0.02735342357203858,0.02772519015890011
130,-0.534311733,-0.58061113,-0.267021935,-0.311978608,0.04347993555199273,0.04418867501521624,0.003260424885438923,0.0032508643105787728
130.20000000000002,-0.55555906,-0.607979015,0.05664457964021016,0.040997858520485805,0.041660697878090264,0.04233156868750329,-0.021285044,-0.021648645
130.4,-0.512091814,-0.564527481,0.3737678169030123,0.38926017954047853,0.03512824812567884,0.03569395850116685,-0.043405235,-0.044086684
130.6,-0.408962349,-0.455305687,0.647405599592185,0.6922394020326357,0.024634456441127387,0.025035626644949578,-0.060508193,-0.061463894
130.8,-0.258174047,-0.293025279,0.845672779828795,0.914632276235971,0.011393722913419302,0.011581152350191071,-0.070608564,-0.071777917
131,-0.077284583,-0.096581412,0.9454571066498034,1.0305146588686953,-0.003064021,-0.003124528,-0.072567708,-0.0738592
131.20000000000002,0.11263805246144772,0.11114690960493634,0.9351135018356131,1.0263641587855565,-0.017077444,-0.017397844,-0.0662211,-0.067503225
131.4,0.2894691211738971,0.30596120898577706,0.8158240904162769,0.9026383442784021,-0.029050858,-0.029613097,-0.052379416,-0.053486077
131.6,0.4326045629290185,0.46516227832181906,0.601463357053593,0.6737264280234639,-0.037639248,-0.038390627,-0.032710037,-0.033466911
131.8,0.5253615498402966,0.5701952205506713,0.3169856150743213,0.3662751650276756,-0.041899591,-0.042754889,-0.009523803,-0.009787293
132,0.5569232643253124,0.6088120498445034,-0.004479294,0.016088083248181936,-0.041392789,-0.042245013,0.014499858427313501,0.014797151489936858
132.20000000000002,0.5236005903770754,0.5765003321750611,-0.325484276,-0.336042726,-0.036227558,-0.036966212,0.036612553173364454,0.0374365898642274
132.4,0.42926364911803166,0.47701086164928475,-0.608626617,-0.649088522,-0.027044361,-0.027575884,0.05429307882642718,0.05551121574388251
132.6,0.284892675293342,0.3219227343141738,-0.820906432,-0.886564355,-0.014942398,-0.015207175,0.06551677726800063,0.06693009642411914
132.8,0.10730035527795044,0.12929604193372957,-0.937572581,-1.020782176,-0.001357082,-0.001337607,0.06897858876025648,0.07037355238096098
133,-0.082825722,-0.078430843,-0.945009647,-1.036078841,0.012100915117648972,0.01238189780481819,0.06425050420725895,0.06544512329612093
133.20000000000002,-0.263333246,-0.277055132,-0.842327434,-0.930645803,0.02382963000413094,0.024318851513351076,0.051850862935224014,0.05272393587747265
133.4,-0.41318574,-0.443429333,-0.641467895,-0.716742757,0.03242333389839234,0.033049782802075545,0.03320808745921589,0.0337028032978265
133.6,-0.51491465,-0.558159156,-0.365817135,-0.419273068,0.03684143861411343,0.03752815523776456,0.010511158054942512,0.010620983179104504
133.8,-0.55665581,-0.607864455,-0.047483079,-0.072884871,0.03653693321042493,0.037208785393453465,-0.013542546,-0.013795952
134,-0.533533485,-0.586740117,0.27644449819854033,0.28206404533174734,0.03152632527110674,0.03211397744841386,-0.036073568,-0.036655936
134.20000000000002,-0.448230215,-0.497234396,0.5682152657088284,0.6042085182473451,0.0223905150662474,0.022832097433340415,-0.054376777,-0.055247633
134.4,-0.31067595,-0.349765562,0.7938178856887368,0.8559970432226836,0.01020548346118251,0.010448367609826644,-0.066258402,-0.067363642
134.6,-0.136892325,-0.161509498,0.9269454872153765,1.0080693284827387,-0.003588398,-0.00358359,-0.070305362,-0.071564503
134.8,0.052873261713846265,0.045600626849830087,0.9520634126050055,1.0426808597983737,-0.017360977,-0.01761383,-0.066050455,-0.067344532
135,0.23650666243028912,0.24742970901236602,0.8662229459530295,0.955773779198379,-0.029487724,-0.029990029,-0.054013267,-0.055185021
135.20000000000002,0.3926042306909347,0.42045337065663196,0.6794078000338332,0.7574538202691412,-0.038540757,-0.039250512,-0.035617387,-0.036491008
135.4,0.5029676624572755,0.5445001384418742,0.41337350804862494,0.4708152713897541,-0.043452461,-0.044293543,-0.013003639,-0.013420854
135.6,0.5547259480561165,0.6051033626137646,0.09911430564816254,0.12925173325078945,-0.043633908,-0.044504141,0.011229242976580565,0.011363337438728595
135.8,0.5418367699075666,0.5951887076099162,-0.226748087,-0.227433689,-0.039037236,-0.039824757,0.03431970746588529,0.03500365900264039
136,0.46579218084861496,0.5159002773717558,-0.526232129,-0.557667125,-0.030158088,-0.030761783,0.05364328415761885,0.05477225423645726
136.20000000000002,0.3354461195954388,0.37646894364212174,-0.764424155,-0.822949872,-0.017979697,-0.018328006,0.0669923673069591,0.06838235111913259
136.4,0.16598370041643443,0.19313780127687014,-0.913548657,-0.992347701,-0.003864722,-0.003926889,0.07281597032831125,0.07425164673254384
136.6,-0.022847719,-0.012729975,-0.956208061,-1.046098204,0.010595302660465749,0.010808065477812639,0.07040035833882932,0.07168504280023916
136.8,-0.209039935,-0.217140666,-0.88741327,-0.977917099,0.02375890143251139,0.02420113452445797,0.05996857717143106,0.06096064816931366
137,-0.370889036,-0.396266702,-0.715166895,-0.795733951,0.034123714912341105,0.034728229740894845,0.042679320677981365,0.04330266303369438
137.20000000000002,-0.489525599,-0.529224425,-0.459533135,-0.520769461,0.040504128226805554,0.04119443897856775,0.020512867805264293,0.020747965004924727
137.4,-0.551114939,-0.600509122,-0.150300603,-0.185064159,0.04217504613388578,0.04287466892316711,-0.00395091,-0.004088549
137.6,-0.548470727,-0.601803458,0.17648919934439133,0.1722551876332593,0.03896221965498949,0.03959959347057095,-0.027839891,-0.028318733
137.8,-0.481893722,-0.532948176,0.48274278022203243,0.5095363198853483,0.031265779208695076,0.03177644401272655,-0.048342384,-0.04912374
138,-0.359137757,-0.401961855,0.7327556959797045,0.7874572973065742,0.020012782580721804,0.020340768633870996,-0.063056043,-0.064091979
138.20000000000002,-0.19450672,-0.224107139,0.8973757390025653,0.9736115201804979,0.006544459169040292,0.006645412495370327,-0.070283969,-0.071504002
138.4,-0.00718779,-0.020112278,0.9574025538898461,1.0462871219604648,-0.007546853,-0.007699893,-0.069236097,-0.07053495
138.6,0.18098490664636027,0.18624483073898462,0.9058275680843515,0.9969997357989752,-0.020609362,-0.021018204,-0.060110877,-0.061342675
138.8,0.3480754849186588,0.37090843431502163,0.7486528981066113,0.8314828960856211,-0.031127088,-0.031761227,-0.044050465,-0.045042193
139,0.4746039779074444,0.5123496463343703,0.5041920893999742,0.5690227974197479,-0.037894579,-0.038688785,-0.022983929,-0.023567389
139.20000000000002,0.5458172519261124,0.5940765196905858,0.20093729885394584,0.2402086230934719,-0.040151405,-0.041010817,0.0006127678394347805,0.0005576135807603931
139.4,0.5534097163532807,0.6065573332223414,-0.125762528,-0.116631403,-0.037663231,-0.038477376,0.024004536289948742,0.02450893590903519
139.6,0.4964920812219623,0.5483323891646004,-0.437822255,-0.459898428,-0.030743541,-0.03140605,0.044498211769994606,0.04548964398629796
139.8,0.38169559034123896,0.4261848810995199,-0.698861066,-0.749572802,-0.020215971,-0.020644482,0.059731224262529574,0.061047039810346544
140,0.22239941232587185,0.2543506300813657,-0.878444029,-0.951880713,-0.00732204,-0.00747238,0.06792590831964938,0.06935555518654524
140.20000000000002,0.03717126763640603,0.052858809182719055,-0.955631053,-1.043232291,0.006417028407471334,0.0065465181112822415,0.0680909932494737,0.0694279167019274
140.4,-0.152397162,-0.154802904,-0.921419385,-1.012972343,0.019371761979053038,0.019745429548296438,0.06014915594717289,0.061232354965996286
140.6,-0.324207268,-0.344426534,-0.77979298,-0.864624062,0.02999219912118669,0.030548545965777475,0.04496933130946399,0.045702454520765635
140.8,-0.458229945,-0.493906173,-0.547259084,-0.615478014,0.03699123762004131,0.03765582573841064,0.024288645371702836,0.024636287447839963
141,-0.538840703,-0.585815206,-0.250923879,-0.294576869,0.039501092003679364,0.040196958392588224,0.0005228555527904498,0.0004914510952383221
141.20000000000002,-0.556641381,-0.609438155,0.07466765005410053,0.06067041576520023,0.037181944742537755,0.037835848593383195,-0.023517703,-0.02390038
141.4,-0.509555927,-0.562020073,0.3915591642369084,0.40885003219238425,0.030267159147215072,0.0308123718399169,-0.044971329,-0.045669042
141.6,-0.403072524,-0.449087861,0.662808358669011,0.7093716789237492,0.019537786504902215,0.01991550176128619,-0.06128042,-0.062249265
141.8,-0.24960378,-0.283805935,0.8567939406363123,0.9272011636810209,0.006228966995041631,0.006390717781222716,-0.070508884,-0.071687095
142,-0.067039644,-0.085441488,0.9509022302756194,1.0369449515984877,-0.008119521,-0.008206885,-0.071576739,-0.072870756
142.20000000000002,0.12333822101175454,0.12288176745358736,0.9341634575575514,1.0258105854000847,-0.021848617,-0.022195531,-0.064380776,-0.065656531
142.4,0.29933749294478373,0.3168794282342822,0.8085307780951784,0.8950974466856191,-0.033376853,-0.033963268,-0.049788741,-0.050878295
142.6,0.4404425860397906,0.47393753380309805,0.588651431106149,0.660046527290043,-0.041383913,-0.042154954,-0.029514937,-0.030243919
142.8,0.5302058625580168,0.5757488556301895,0.30015964223867814,0.34806071780027564,-0.044959486,-0.045827977,-0.005902819,-0.006130253
143,0.5581652027500763,0.6104468944349867,-0.023312774,-0.004489129,-0.043702082,-0.044559888,0.018351959738127005,0.01868832582907029
143.20000000000002,0.5210633070889243,0.5739889707580154,-0.344057588,-0.356504661,-0.037759607,-0.038496233,0.040501372660973284,0.041361394236664115
143.4,0.42322710795705887,0.4706271928424764,-0.624686288,-0.666951604,-0.027810054,-0.028333137,0.058040150641463804,0.059285695918280985
143.6,0.27606299126939826,0.3124124121053334,-0.832488697,-0.899643575,-0.014985578,-0.015237571,0.0689730790418657,0.07040218483849263
143.8,0.09672678368483534,0.11778894986934041,-0.943245664,-1.027460491,-0.000747526,-0.000713299,0.07203528883246213,0.07343437089830843
144,-0.093876358,-0.090555756,-0.944052189,-1.035508836,0.013276299027566692,0.01357190280946045,0.06684595409891879,0.06803551826377673
144.20000000000002,-0.273529279,-0.288336231,-0.834820666,-0.922857791,0.025476558874472522,0.02597874868326096,0.053972845874143506,0.05483520670683602
144.4,-0.421292437,-0.452499871,-0.628290101,-0.702645855,0.03444978646979468,0.0350868139159423,0.03489043039423626,0.03537241607210563
144.6,-0.519944768,-0.563914035,-0.348540069,-0.400548463,0.03916606751285549,0.03986077731485875,0.011824815466164025,0.011921853507909533
144.8,-0.557990669,-0.609595841,-0.028183086,-0.051783578,0.03909516434724779,0.039772586537362174,-0.012503397,-0.012768148
145,-0.530999541,-0.584225054,0.2954379735425721,0.3029939236950322,0.03427337250457427,0.03486446742880679,-0.035208143,-0.035800415
145.20000000000002,-0.442121598,-0.490763539,0.5846029870635161,0.6224318689669306,0.025300952106683,0.02574418151270114,-0.05359505,-0.054473817
145.4,-0.301720034,-0.340109292,0.8056112165839423,0.8693010508048838,0.013269525060801994,0.01351271890529166,-0.065496191,-0.066606785
145.6,-0.126162439,-0.149825473,0.9327092346108429,1.014834056479837,-0.000371237,-0.00036681,-0.069535226,-0.070795584
145.8,0.06408741571878716,0.05790731378189649,0.9510914967467888,1.042077604733664,-0.013989834,-0.01424273,-0.065286649,-0.066575882
146,0.24685515558060958,0.25887673630042407,0.8586251241107732,0.9478669457850502,-0.025968693,-0.026469354,-0.053310347,-0.054469875
146.20000000000002,0.40084038773763797,0.42966086774546575,0.6660969534055797,0.7431933574875037,-0.034894324,-0.035599211,-0.0350631,-0.035916961
146.4,0.5080992356173696,0.5503580888777,0.395954574950268,0.45192157854680465,-0.039719037,-0.040550738,-0.012707314,-0.013099842
